[HAWKER,149.038285054,-35.2463579279,24.7311827957]
[MELBA,149.055003503,-35.2090849045,36.5591397849]
[WRIGHT,149.034982145,-35.3188782319,4.30107526882]
[MONCRIEFF,149.115804899,-35.1579922946,1.0752688172]
[RUSSELL,149.150001347,-35.2999947551,5.37634408602]
[PHILLIP,149.091215519,-35.3470815577,45.1612903226]
[HOLT,149.01711611,-35.2243085195,53.7634408602]
[CHARNWOOD,149.036447847,-35.1998668898,20.4301075269]
[FLOREY,149.049575635,-35.2255077904,34.4086021505]
[KALEEN,149.103648739,-35.2297058848,38.7096774194]
[CITY,149.123860443,-35.2830900261,27.9569892473]
[HACKETT,149.165048628,-35.2507742568,11.8279569892]
