[HUME,149.165370943,-35.3929238864,23.7902106956]
[PAGE,149.049160068,-35.2381850485,87.4188482669]
[DOWNER,149.143360492,-35.2447324098,98.2380769233]
[DUNLOP,149.02779055,-35.1945161441,79.2633260244]
[WESTON,149.058695057,-35.3355913101,93.4140765586]
[TORRENS,149.086952403,-35.3677484545,91.9821653589]
[NICHOLLS,149.098635193,-35.1870451933,75.2055343602]
[FLYNN,149.044072795,-35.2051530267,79.7453333661]
[BEARD,149.211468192,-35.3414456923,69.46936454]
[HAWKER,149.038285054,-35.2463579279,88.9739890336]
[MELBA,149.055003503,-35.2090849045,95.9222332073]
[PIALLIGO,149.18814489,-35.3154698931,31.3694218162]
[MONCRIEFF,149.115804899,-35.1579922946,71.8198110723]
[TAYLOR,149.110862571,-35.1494765571,55.026690488]
[RUSSELL,149.150001347,-35.2999947551,72.1592749243]
[PHILLIP,149.091215519,-35.3470815577,90.9381114475]
[HOLT,149.01711611,-35.2243085195,91.53372418]
[CHARNWOOD,149.036447847,-35.1998668898,85.510499766]
[FLOREY,149.049575635,-35.2255077904,90.9727203509]
[KALEEN,149.103648739,-35.2297058848,77.5982719221]
[CITY,149.123860443,-35.2830900261,76.9481851549]
[HACKETT,149.165048628,-35.2507742568,98.8034458089]
[THROSBY,149.15896586,-35.1883297093,84.1656904016]
