[HUGHES,149.096382797,-35.3331924375,87.7432388672]
[YARRALUMLA,149.095929771,-35.3047489931,60.7411163318]
[BONYTHON,149.079329667,-35.435054127,82.5507912046]
[OXLEY,149.079182781,-35.40869145,88.7500989786]
[MOLONGLO,149.038191256,-35.2989816325,38.2871212392]
[MITCHELL,149.137009289,-35.2163760593,68.3189501099]
[PALMERSTON,149.118063459,-35.1956298571,81.5085057178]
[BELCONNEN,149.069056715,-35.2358456901,95.1273550002]
[NGUNNAWAL,149.109519229,-35.170697039,73.3730359194]
[CHIFLEY,149.073579676,-35.3522908529,84.024947249]
[HIGGINS,149.027577704,-35.2315628158,54.8811256202]
[CALWELL,149.108927543,-35.4382632622,52.3944113326]
[HARRISON,149.158393392,-35.1970663399,69.1305667062]
[RIVETT,149.038092205,-35.3470926954,42.9935409614]
[ARANDA,149.081748871,-35.2581260588,81.3605348738]
[BARTON,149.139665374,-35.308384,71.1418128853]
[REID,149.139748286,-35.2826925714,87.1953191887]
[GILMORE,149.137396622,-35.4148806919,22.8372613978]
[FRANKLIN,149.142191106,-35.1961336635,85.2834254892]
[DICKSON,149.1436442,-35.2529920444,67.9753694762]
[RICHARDSON,149.115586981,-35.4273187208,48.0453975021]
