[CURTIN,149.0750964,-35.3267886706,87.9346459992]
[HUME,149.165370943,-35.3929238864,87.767071638]
[NICHOLLS,149.098635193,-35.1870451933,88.7725178048]
[HALL,149.065110537,-35.1708947794,99.2459153749]
[FARRER,149.108671676,-35.3761668108,96.3552576456]
[HUGHES,149.096382797,-35.3331924375,95.9502862729]
[CALWELL,149.108927543,-35.4382632622,85.8818600754]
[FORDE,149.145237911,-35.1656963577,96.0480379835]
[STIRLING,149.047677424,-35.3508462712,95.6151375506]
[CHAPMAN,149.036900965,-35.3545844273,94.7633012149]
[REID,149.139748286,-35.2826925714,85.1557045105]
[LAWSON,149.088760862,-35.2245827195,98.7152632314]
[BANKS,149.100112427,-35.4672617184,92.6686217009]
[MITCHELL,149.137009289,-35.2163760593,83.1448121771]
[PAGE,149.049160068,-35.2381850485,93.6042452171]
[GOWRIE,149.109711883,-35.4138276496,93.5483870968]
[KINGSTON,149.145483158,-35.3182524561,83.4799608993]
[WESTON,149.058695057,-35.3355913101,83.6754643206]
[TURNER,149.121178296,-35.2694957593,85.7282502444]
[THROSBY,149.15896586,-35.1883297093,99.5391705069]
