stop_lat,stop_name,stop_id,the_geom,stop_lon
-35.340645,La Perouse St after Nuyts St,3285,POINT (149.13101200026085 -35.34064499934574),149.131012
-35.337017,Carnegie Cr after Finniss Cr,3286,POINT (149.13659700026588 -35.337016999345956),149.136597
-35.339817,La Perouse St after Astrolabe St,3287,POINT (149.13401800026358 -35.339816999345736),149.134018
-35.336899,Carnegie Cr after Scott St,3288,POINT (149.14065600026964 -35.33689899934586),149.140656
-35.338253,La Perouse St 2nd after Astrolabe St,3289,POINT (149.13566600026505 -35.33825299934586),149.135666
-35.336948,Carnegie Cr after La Perouse St,3291,POINT (149.13673400026602 -35.33694799934597),149.136734
-35.336689,Carnegie Cr after Brockman St,3293,POINT (149.1408230002698 -35.33668899934587),149.140823
-35.325779,Captain Cook Cr after Lockyer St,3294,POINT (149.13525400026458 -35.32577899934715),149.135254
-35.329002,Bremer St after Captain Cook Cr,3296,POINT (149.1346890002641 -35.329001999346836),149.134689
-35.330307,La Perouse St after Bremer St,3298,POINT (149.13299600026255 -35.330306999346746),149.132996
-35.326878,Captain Cook Cr after Bremer St,3299,POINT (149.13520800026456 -35.32687799934704),149.135208
-35.331547,La Perouse St 2nd after Bremer St,3300,POINT (149.13392600026344 -35.331546999346585),149.133926
-35.328976,Bremer St after La Perouse St,3301,POINT (149.13443000026388 -35.32897599934684),149.13443
-35.330101,La Perouse St 2nd after Hartog St,3303,POINT (149.13273600026233 -35.33010099934677),149.132736
-35.331772,La Perouse St after Hartog St,3305,POINT (149.13394200026346 -35.33177199934657),149.133942
-35.334557,Carnegie Cr after Walker St,3308,POINT (149.1435240002723 -35.33455699934601),149.143524
-35.334396,Captain Cook Cr after McIntyre St,3310,POINT (149.14563000027425 -35.33439599934598),149.14563
-35.334686,Carnegie Cr after Captain Cook Cr,3313,POINT (149.14358500027234 -35.334685999346),149.143585
-35.319523,Canberra Railway Station Kingston,3318,POINT (149.14863600027698 -35.31952299934742),149.148636
-35.318909,Fred Daly after John Gorton,3319,POINT (149.03816200018738 -35.31890899935014),149.038162
-35.320068,Railway Station Kingston,3320,POINT (149.14904800027733 -35.32006799934735),149.149048
-35.319225,Wentworth Av opposite Railway Station,3321,POINT (149.14679000027522 -35.31922499934752),149.14679
-35.326817,Collie St after Wollongong St,3322,POINT (149.17973300030772 -35.326816999345766),149.179733
-35.327072,Albany St before Townsville St,3323,POINT (149.18176300030981 -35.32707199934569),149.181763
-35.278687,Clunies Ross St Botanic Gdns,3324,POINT (149.10931400024148 -35.27868699935266),149.109314
-35.28862,Lady Denman Dr ATSIS,3326,POINT (149.08300800022013 -35.28861999935227),149.083008
-35.299374,Lady Denman Dr National Zoo & Aquarium,3327,POINT (149.0695650002099 -35.299373999351474),149.069565
-35.319286,Fred Daly Before John Gorton,3329,POINT (149.03807100018733 -35.31928599935011),149.038071
-35.313408,Fred Daly after Yorston,3331,POINT (149.0425570001904 -35.31340799935063),149.042557
-35.313766,Fred Daly before Buttfield,3332,POINT (149.04284700019062 -35.31376599935059),149.042847
-35.352234,Narrabundah Lane Therapeutic Goods Administratio,3340,POINT (149.14968900027824 -35.352233999344044),149.149689
-35.250488,Wattle St after Dyson St,3346,POINT (149.12275700025285 -35.25048799935519),149.122757
-35.29417,Milne Bay Rd after General Bridges Rd,3351,POINT (149.1622920002899 -35.29416999934963),149.162292
-35.293785,Tobruk Rd Campbell,3352,POINT (149.16432200029186 -35.29378499934961),149.164322
-35.307655,Canberra Airport,3353,POINT (149.18988000031814 -35.30765499934743),149.18988
-35.251141,Goodwin St opp Lyneham HS,3355,POINT (149.13134800026046 -35.25114099935489),149.131348
-35.281322,London Cct Legislative Assembly,3356,POINT (149.13147000026083 -35.28132199935182),149.13147
-35.319202,Wentworth Av Railway Station,3360,POINT (149.14736900027572 -35.319201999347484),149.147369
-35.256821,Cowper St before Majura Av,3369,POINT (149.1396790002681 -35.25682099935409),149.139679
-35.249699,Wattle St after Correa St,3377,POINT (149.12142900025168 -35.24969899935531),149.121429
-35.252174,Brigalow St before Wattle St,3378,POINT (149.12332200025335 -35.252173999354994),149.123322
-35.252171,Brigalow St before Waratah St,3379,POINT (149.12347400025345 -35.252170999354995),149.123474
-35.252682,Wattle St opp Lyneham Shops,3380,POINT (149.12457300025446 -35.25268199935492),149.124573
-35.237518,Ellenborough St before Cossington Smith St,3382,POINT (149.12529000025498 -35.237517999356434),149.12529
-35.237659,Ellenborough St opp Cossington Smith St,3383,POINT (149.12551900025517 -35.23765899935642),149.125519
-35.230068,Opposite Watson Terminus Aspinall St,3384,POINT (149.1621700002892 -35.23006799935619),149.16217
-35.273182,Fawkner St after Farrer St,3385,POINT (149.1355290002644 -35.27318199935252),149.135529
-35.272621,Fawkner St after Elouera St,3386,POINT (149.13555900026446 -35.27262099935258),149.135559
-35.271469,Fawkner St after Girrahween St,3387,POINT (149.1358180002647 -35.271468999352706),149.135818
-35.271519,Fawkner St 2nd after Elouera St,3388,POINT (149.13569600026455 -35.27151899935269),149.135696
-35.275803,Doonkuna St after Donaldson St,3389,POINT (149.13734400026613 -35.275802999352216),149.137344
-35.275787,Doonkuna St after Bateman St,3390,POINT (149.13720700026596 -35.275786999352206),149.137207
-35.237022,Knox St after Dickinson St,3391,POINT (149.1523900002798 -35.23702199935576),149.15239
-35.252918,Wattle St Lyneham Shops,3398,POINT (149.12501500025482 -35.25291799935487),149.125015
-35.303581,Menindee Dr ACT Hospice,3399,POINT (149.1515660002796 -35.30358099934898),149.151566
-35.279369,City Bus Stn Plt 1,3401,POINT (149.13058500026 -35.27936899935203),149.130585
-35.279331,City Bus Stn Plt 2,3402,POINT (149.13041700025985 -35.27933099935205),149.130417
-35.244701,Braybrooke St after Masterman St,3403,POINT (149.09970100023324 -35.24470099935635),149.099701
-35.278736,City Bus Stn Plt 3,3404,POINT (149.1305080002599 -35.2787359993521),149.130508
-35.278542,City Bus Stn Plt 4,3405,POINT (149.13009600025956 -35.27854199935213),149.130096
-35.278507,City Bus Stn Plt 5,3406,POINT (149.12970000025922 -35.278506999352146),149.1297
-35.244301,Braybrooke St after Baytte St,3407,POINT (149.0997920002333 -35.2443009993564),149.099792
-35.2435,Thynne St after Paget St,3408,POINT (149.09829700023207 -35.24349999935651),149.098297
-35.27845,City Bus Stn Plt 7,3409,POINT (149.1303860002598 -35.27844999935214),149.130386
-35.277767,City Bus Stn Plt 8,3410,POINT (149.13061500026 -35.27776699935219),149.130615
-35.243301,Thynne St after Watkins St,3411,POINT (149.09829700023207 -35.24330099935653),149.098297
-35.239929,Thynne St after Slowey Pl,3412,POINT (149.09724400023117 -35.23992899935689),149.097244
-35.278332,City Bus Stn Plt 9,3413,POINT (149.1307070002601 -35.27833199935214),149.130707
-35.239601,Thynne St after Lampard Cct,3414,POINT (149.09678600023082 -35.23960099935694),149.096786
-35.301601,King Edward Tce before  Bowen Dr,3415,POINT (149.13537600026453 -35.301600999349624),149.135376
-35.301197,King Edward Tce after Bowen Dr,3416,POINT (149.13438400026362 -35.30119699934969),149.134384
-35.292652,Milne Bay Rd 2nd after General Bridges Rd,3424,POINT (149.16320800029078 -35.29265199934976),149.163208
-35.231117,Aspinall St 2nd after Negus Cr,3428,POINT (149.1552730002825 -35.231116999356274),149.155273
-35.230572,Aspinall St after Negus Cr,3430,POINT (149.15774500028488 -35.23057199935627),149.157745
-35.272812,McCaughey St after Barry Dr,3431,POINT (149.12236000025266 -35.272811999352925),149.12236
-35.199577,Ginninderra Dr after Archdall St,3434,POINT (149.01866100017384 -35.1995769993627),149.018661
-35.202045,Archall St after Cashion Ct,3437,POINT (149.01565600017193 -35.20204499936251),149.015656
-35.20229,Archdall St after Pommeroy St,3438,POINT (149.01591500017204 -35.20228999936249),149.015915
-35.25008,Vowels Cr before Purdie St TAFE,3439,POINT (149.0959170002302 -35.25007999935591),149.095917
-35.250053,Vowles Cr after Purdie St  Bruce CIT,3440,POINT (149.09571800023002 -35.25005299935591),149.095718
-35.242912,College St CISAC,3441,POINT (149.0745090002133 -35.242911999357126),149.074509
-35.24308,College St opp CISAC,3442,POINT (149.07504300021373 -35.24307999935711),149.075043
-35.1968,Lance Hill Av after Santry Pl,3443,POINT (149.02179000017586 -35.19679999936292),149.02179
-35.195213,Lance Hill Av before Fairlight St,3444,POINT (149.02026400017482 -35.195212999363115),149.020264
-35.244961,Watkin St after Thynne St,3459,POINT (149.09549000022983 -35.24496099935644),149.09549
-35.245445,Watkin St after Battye St,3460,POINT (149.09527600022966 -35.24544499935638),149.095276
-35.281254,Akuna St before Bunda St,3462,POINT (149.13360600026274 -35.28125399935177),149.133606
-35.315044,Molonglo Dr Brindabella Business Park,3467,POINT (149.19030800031868 -35.315043999346656),149.190308
-35.313168,Brindabella Cct,3469,POINT (149.19027700031864 -35.313167999346845),149.190277
-35.310963,Brindabella Cct Brindabella Business Pk,3471,POINT (149.1883540003166 -35.31096299934713),149.188354
-35.282612,Fairbairn Av after War Memorial Service Rd,3473,POINT (149.15004000027795 -35.28261199935117),149.15004
-35.282707,Fairbairn Av after Creswell St,3474,POINT (149.14872700027675 -35.2827069993512),149.148727
-35.229092,Aspinall St after Antill St,3476,POINT (149.16546600029244 -35.22909199935619),149.165466
-35.290554,Northcott Dr before Tobruk Rd,3477,POINT (149.16442900029196 -35.290553999349946),149.164429
-35.282188,Liversidge St after Garran Rd,3486,POINT (149.1209720002515 -35.28218799935199),149.120972
-35.282471,Liversidge after Ellery Cr,3487,POINT (149.12089500025144 -35.28247099935197),149.120895
-35.242821,Haydon Dr opp Radford College,4005,POINT (149.09075900022597 -35.24282099935676),149.090759
-35.242519,College St Radford College,4006,POINT (149.08854700022422 -35.24251899935685),149.088547
-35.237503,Haydon Dr after University Dr,4007,POINT (149.09079000022598 -35.237502999357304),149.09079
-35.237835,Haydon Dr Fern Hill Park,4008,POINT (149.0909730002261 -35.237834999357254),149.090973
-35.231823,Baldwin Dr after Ginninderra Dr,4009,POINT (149.0928800002276 -35.23182299935782),149.09288
-35.231789,Baldwin Dr before Ginninderra Dr,4010,POINT (149.09304800022775 -35.231788999357825),149.093048
-35.229858,Maribyrnong Av from Baldwin Dr,4011,POINT (149.09664900023068 -35.229857999357925),149.096649
-35.230011,Baldwin Dr after 2nd Maribyrnong Av,4012,POINT (149.09454300022892 -35.23001099935797),149.094543
-35.230175,Maribyrnong Av before Baldwin Dr,4013,POINT (149.0967250002307 -35.2301749993579),149.096725
-35.231762,Maribyrnong Av after Diamantina Cr,4014,POINT (149.0990600002326 -35.23176199935769),149.09906
-35.232132,Maribyrnong Av before 2nd Alberga St,4015,POINT (149.0993960002329 -35.232131999357634),149.099396
-35.233509,Maribyrnong Av opp Gwydir Square,4016,POINT (149.10285900023575 -35.23350899935742),149.102859
-35.23365,Maribyrnong Av Gywdir Square,4017,POINT (149.10272200023564 -35.233649999357404),149.102722
-35.232414,Maribyrnong Av after 2nd Diamantina Cr,4018,POINT (149.10789500023995 -35.2324139993574),149.107895
-35.232567,Maribyrnong Av after Daintree Cr,4019,POINT (149.10777300023986 -35.23256699935738),149.107773
-35.231194,Maribyrnong Av before Wakool Cct,4020,POINT (149.11019900024186 -35.23119399935747),149.110199
-35.231113,Maribyrnong Av before Daintree Cr,4021,POINT (149.11051900024216 -35.23111299935747),149.110519
-35.229481,Maribyrnong Av before Campaspe Cct,4022,POINT (149.11120600024273 -35.22948099935761),149.111206
-35.229359,Maribyrnong Av after Warrego Cct,4023,POINT (149.1113740002429 -35.22935899935763),149.111374
-35.22694,Maribyrnong Av after Campaspe Cct,4024,POINT (149.11111500024265 -35.226939999357874),149.111115
-35.227108,Maribyrnong Av after Greenough Cct,4025,POINT (149.11126700024278 -35.227107999357855),149.111267
-35.224026,Maribyrnong Av before Tyrell Cct,4026,POINT (149.11091600024244 -35.224025999358176),149.110916
-35.224243,Maribyrnong Av before Ashburton St,4027,POINT (149.11103800024256 -35.224242999358154),149.111038
-35.221241,Maribyrnong Av before Staaten Cr,4028,POINT (149.11116000024262 -35.22124099935844),149.11116
-35.221306,Maribyrnong Av after Moruya Cct,4029,POINT (149.11128200024274 -35.22130599935844),149.111282
-35.218998,Maribyrnong Av after Staaten Cr,4030,POINT (149.1108700002424 -35.21899799935868),149.11087
-35.21912,Maribyrnong Av between Yarra St,4031,POINT (149.11106900024254 -35.21911999935867),149.111069
-35.21772,Maribyrnong Av 2nd after Staaten Cr,4032,POINT (149.10913100024086 -35.21771999935886),149.109131
-35.217548,Maribyrnong Av before Onkaparinga Cr East Entry,4033,POINT (149.10882600024064 -35.21754799935889),149.108826
-35.218605,Maribyrnong Av before 2nd Staaten Cr,4034,POINT (149.10513300023754 -35.21860499935887),149.105133
-35.218433,Maribyrnong Av before Onkaparinga Cr West Entry,4035,POINT (149.10525500023766 -35.21843299935888),149.105255
-35.219448,Maribyrnong Av Kaleen Village,4036,POINT (149.10295100023575 -35.21944799935884),149.102951
-35.219273,Maribyrnong Av opp Kaleen Village,4037,POINT (149.1031650002359 -35.21927299935886),149.103165
-35.219913,Maribyrnong Av after Georgina Cr,4038,POINT (149.10160800023462 -35.219912999358826),149.101608
-35.220013,Maribyrnong Av before Callabonna St,4039,POINT (149.10110500023418 -35.22001299935882),149.101105
-35.218506,Chuculba Cr before Baldwin Dr,4040,POINT (149.09803800023172 -35.21850599935904),149.098038
-35.218426,Chuculba Cr after Baldwin Dr,4041,POINT (149.09794600023162 -35.21842599935906),149.097946
-35.216209,Chuculba Cr after Sculptor St,4042,POINT (149.09983800023315 -35.216208999359246),149.099838
-35.215996,Chuculba Cr after Canopus Cr,4043,POINT (149.0997770002331 -35.21599599935926),149.099777
-35.213749,Chuculba Cr before Lenehan St,4044,POINT (149.1015320002345 -35.21374899935945),149.101532
-35.213734,Chuculba Cr before Spica St,4045,POINT (149.10136400023438 -35.21373399935947),149.101364
-35.211193,Chuculba Cr before 2nd Antares Cr,4046,POINT (149.10203600023493 -35.2111929993597),149.102036
-35.211216,Chuculba Cr after 2nd Spica St,4047,POINT (149.10189800023483 -35.21121599935971),149.101898
-35.210209,Chuculba Cr after Nyawi Pl,4048,POINT (149.09951800023282 -35.21020899935985),149.099518
-35.210281,Chuculba Cr before Fornax St,4049,POINT (149.09938000023274 -35.210280999359874),149.09938
-35.208927,Chuculba Cr after 2nd Mirrabucca Cr,4050,POINT (149.0955050002296 -35.20892699936009),149.095505
-35.20892,Chuculba Cr after Fornax St,4051,POINT (149.09588600022988 -35.208919999360084),149.095886
-35.209721,Chuculba Cr after Buriga St,4052,POINT (149.09350600022793 -35.20972099936006),149.093506
-35.209858,Chuculba Cr between Centaurus St,4053,POINT (149.09347500022795 -35.20985799936005),149.093475
-35.212593,Canopus Cr after Achernar Cl,4054,POINT (149.0911560002261 -35.21259299935981),149.091156
-35.212677,Canopus Cr before Balamara St,4055,POINT (149.091049000226 -35.21267699935981),149.091049
-35.212971,Canopus Cr opp Giralang PS,4056,POINT (149.09417700022854 -35.21297099935971),149.094177
-35.21294,Canopus Cr Giralang PS,4057,POINT (149.094742000229 -35.21293999935969),149.094742
-35.213879,Canopus Cr before Hirst Pl,4058,POINT (149.09668000023055 -35.21387899935955),149.09668
-35.214531,Canopus Cr after 2nd Tucana St,4059,POINT (149.09655800023046 -35.2145309993595),149.096558
-35.215973,Canopus Cr after Hirst Pl,4060,POINT (149.09814500023177 -35.21597299935931),149.098145
-35.215961,Canopus Cr after Tucana St,4061,POINT (149.0978090002315 -35.215960999359304),149.097809
-35.226219,John Cleland Cr after Coulter Dr,4062,POINT (149.05816700020102 -35.2262189993592),149.058167
-35.225964,John Cleland Cr after 2nd Tattersall Cr,4063,POINT (149.05850200020126 -35.225963999359216),149.058502
-35.224728,John Cleland Cr after Connah St,4064,POINT (149.05499300019872 -35.22472799935941),149.054993
-35.224789,John Cleland Cr after Tattersall Cr,4065,POINT (149.05514500019882 -35.224788999359404),149.055145
-35.222824,John Cleland Cr 2nd after Connah St,4066,POINT (149.05488600019868 -35.222823999359626),149.054886
-35.222748,John Cleland Cr before Twelvetrees Cr,4067,POINT (149.05502300019876 -35.222747999359626),149.055023
-35.221539,John Cleland Cr before Ginninderra Dr,4068,POINT (149.05433700019825 -35.221538999359765),149.054337
-35.221161,John Cleland Cr after Ginninderra Dr,4069,POINT (149.05433700019825 -35.221160999359796),149.054337
-35.218765,Copland Dr after Ginninderra Dr,4070,POINT (149.05397000019795 -35.21876499936004),149.05397
-35.218605,Copland Dr after Carlile St,4071,POINT (149.05424500019816 -35.218604999360046),149.054245
-35.212429,Copland Dr Copland College,4072,POINT (149.0606990002028 -35.21242899936054),149.060699
-35.212715,Copland Dr opp Copland College,4073,POINT (149.0607150002028 -35.21271499936051),149.060715
-35.209751,Copland Dr after McEachern Cr,4074,POINT (149.06117200020313 -35.20975099936079),149.061172
-35.209736,Copland Dr 2nd after Meagher Pl,4075,POINT (149.06135600020326 -35.20973599936079),149.061356
-35.208199,Copland Dr before 2nd McEachern Cr,4076,POINT (149.0630490002045 -35.20819899936091),149.063049
-35.20837,Copland Dr after Meagher Pl,4077,POINT (149.06295800020442 -35.2083699993609),149.062958
-35.20631,Alpen St after Clifford Cr,4078,POINT (149.0645450002056 -35.20630999936107),149.064545
-35.206257,Alpen St after Baddeley Cr,4079,POINT (149.06469700020568 -35.206256999361074),149.064697
-35.204861,Baddeley Cr after Colborne Pl,4080,POINT (149.06369000020496 -35.20486099936123),149.06369
-35.205051,Baddeley Cr after Broadby Cl,4081,POINT (149.063766000205 -35.20505099936122),149.063766
-35.202835,Baddeley St after Hancock St,4082,POINT (149.06527700020615 -35.202834999361414),149.065277
-35.202595,Baddeley Cr after Garrard St,4083,POINT (149.0656740002064 -35.20259499936142),149.065674
-35.200623,Baddeley Cr after 2nd Hancock St,4084,POINT (149.06599400020664 -35.20062299936161),149.065994
-35.200134,Baddeley Cr after 2nd Crofts Cr,4085,POINT (149.0658260002065 -35.20013399936166),149.065826
-35.199291,Baddeley Cr after Blumental Pl,4086,POINT (149.06335400020467 -35.1992909993618),149.063354
-35.199276,Baddeley Cr after Kingsford Smith Dr,4087,POINT (149.0628050002043 -35.199275999361824),149.062805
-35.243748,Belconnen Wy after Coulter Dr,4088,POINT (149.05500800019885 -35.24374799935748),149.055008
-35.197792,Kingsford Smith Dr after Magrath Cr,4089,POINT (149.06056200020262 -35.197791999362025),149.060562
-35.19751,Kingsford Smith Dr after O'Neill St,4090,POINT (149.06059300020266 -35.19750999936205),149.060593
-35.194782,Kingsford Smith Dr opp Spence Shops,4091,POINT (149.0606230002026 -35.1947819993623),149.060623
-35.194954,Kingsford Smith Dr Spence Shops,4092,POINT (149.0607300002027 -35.1949539993623),149.06073
-35.194771,Clarey Cr after Clark Cl,4093,POINT (149.06376600020496 -35.19477099936227),149.063766
-35.194878,Clarey Cr after Dunkley Pl,4094,POINT (149.06373600020493 -35.19487799936225),149.063736
-35.196796,Clarey Cr after Healy St,4095,POINT (149.0659640002066 -35.19679599936199),149.065964
-35.196659,Clarey Cr after Curley St,4096,POINT (149.06582600020647 -35.19665899936203),149.065826
-35.197685,Clarey Cr after 2nd Healy St,4097,POINT (149.06875600020868 -35.19768499936185),149.068756
-35.197842,Clarey Cr after Douglass St,4098,POINT (149.06875600020868 -35.197841999361835),149.068756
-35.19709,Owen Dixon Dr after Clarey Cr,4099,POINT (149.07054100021 -35.19708999936188),149.070541
-35.197243,Owen Dixon Dr before Clarey Cr,4101,POINT (149.0706480002101 -35.19724299936185),149.070648
-35.198647,Owen Dixon Dr 2nd after Clarey Cr,4102,POINT (149.07275400021172 -35.19864699936167),149.072754
-35.198639,Owen Dixon Dr after Douglass St,4103,POINT (149.07257100021155 -35.19863899936168),149.072571
-35.200394,Copland after Owen Dixon Dr,4104,POINT (149.0727390002117 -35.200393999361474),149.072739
-35.200283,Copland Dr after Don Pl,4105,POINT (149.0727080002117 -35.200282999361484),149.072708
-35.211864,Owen Dixon Dr opp McKellar Soccer Club,4106,POINT (149.08461000022092 -35.21186399936005),149.08461
-35.209103,Clancy St Evatt Shops,4111,POINT (149.0732420002121 -35.20910299936061),149.073242
-35.209267,Clancy St opp Evatt Shops,4112,POINT (149.0731810002121 -35.20926699936057),149.073181
-35.207436,Heydon Cr Evatt Primary School,4113,POINT (149.0751650002136 -35.20743599936072),149.075165
-35.207771,Heydon Cr opp Evatt Primary School,4114,POINT (149.07498200021345 -35.20777099936069),149.074982
-35.207409,Heydon Cr after 2nd Kevin St,4115,POINT (149.07960500021696 -35.20740899936061),149.079605
-35.20752,Heydon Cr after Owen Dixon,4116,POINT (149.07997100021728 -35.207519999360606),149.079971
-35.210133,William Webb Dr after Owen Dixon Dr,4119,POINT (149.08186300021876 -35.21013299936029),149.081863
-35.210068,William Webb Dr before Owen Dixon Dr,4120,POINT (149.08180200021874 -35.2100679993603),149.081802
-35.211777,William Webb Dr before Jeanne Young Cct,4121,POINT (149.0813750002184 -35.21177699936014),149.081375
-35.211563,William Webb Dr after 2nd Rohan Rivett Cr,4122,POINT (149.08136000021835 -35.21156299936015),149.08136
-35.213146,William Webb Dr & Rohan Rivett Cr,4123,POINT (149.07908600021662 -35.213145999360044),149.079086
-35.213062,William Webb Dr after 2nd Sproule Cct,4124,POINT (149.07913200021665 -35.21306199936006),149.079132
-35.21291,William Webb Dr after Rohan Rivett Cr,4125,POINT (149.07656900021468 -35.21290999936015),149.076569
-35.21283,William Webb Dr after Sproule Cct,4126,POINT (149.07664500021477 -35.21282999936013),149.076645
-35.213566,William Webb Dr after Clancy St,4127,POINT (149.07296800021194 -35.21356599936014),149.072968
-35.213329,William Webb Dr after Dumas St,4128,POINT (149.07318100021212 -35.21332899936017),149.073181
-35.214687,Dumas St after Baume Cr,4129,POINT (149.07324200021213 -35.21468699936002),149.073242
-35.215084,Dumas St before Vagabond Cr,4130,POINT (149.0734410002123 -35.21508399935996),149.073441
-35.217426,Dumas St McKellar Shops,4131,POINT (149.07388300021267 -35.21742599935973),149.073883
-35.21751,Dumas St opp McKellar Shops,4132,POINT (149.07371500021253 -35.21750999935973),149.073715
-35.219521,Dumas St between Grover Cr,4133,POINT (149.07215900021137 -35.21952099935956),149.072159
-35.219425,Dumas St after Buggy Cr,4134,POINT (149.0720670002113 -35.21942499935958),149.072067
-35.22221,Dumas St after Grover Cr,4135,POINT (149.07316600021215 -35.222209999359265),149.073166
-35.222305,Dumas St after 2nd Bean Cr,4136,POINT (149.07305900021206 -35.22230499935927),149.073059
-35.222149,Dumas St before Slessor Cr,4137,POINT (149.07463100021326 -35.22214899935924),149.074631
-35.222317,Dumas St after Bean Cr,4138,POINT (149.0745390002132 -35.22231699935922),149.074539
-35.220806,Dumas St after Slessor Cr,4139,POINT (149.07608000021435 -35.22080599935935),149.07608
-35.22089,Dumas St after Burns Cct,4140,POINT (149.07617200021443 -35.22088999935933),149.076172
-35.219704,Dumas St 2nd after Slessor Cr,4141,POINT (149.07846100021618 -35.2197039993594),149.078461
-35.219852,Dumas St after William Slim Dr,4142,POINT (149.0787050002164 -35.21985199935937),149.078705
-35.238232,Aikman Dr opp UC,4143,POINT (149.0768890002151 -35.23823199935755),149.076889
-35.237503,Aikman Dr before Townsend Pl,4144,POINT (149.0769200002151 -35.237502999357616),149.07692
-35.23975,Emu Bank McDonalds,4145,POINT (149.07466100021338 -35.23974999935744),149.074661
-35.23959,Emu Bank opp McDonalds,4146,POINT (149.0750580002137 -35.239589999357456),149.075058
-35.20578,Tillyard Dr McDonalds,4147,POINT (149.03511000018472 -35.20577999936174),149.03511
-35.205978,Tillyard Dr opp Charnwood Shops,4148,POINT (149.0352020001848 -35.20597799936174),149.035202
-35.20462,Tillyard Dr after Covington Cr,4149,POINT (149.0381770001868 -35.2046199993618),149.038177
-35.204819,Tillyard Dr after Blackwell Cct,4150,POINT (149.03825400018687 -35.204818999361784),149.038254
-35.202232,Tillyard Dr after McDougall St,4151,POINT (149.04164100018917 -35.20223199936198),149.041641
-35.202374,Tillyard Dr after Crawford Cr,4152,POINT (149.04159500018918 -35.20237399936197),149.041595
-35.200459,Tillyard Dr after Sadleir Pl,4153,POINT (149.04304500019018 -35.20045899936213),149.043045
-35.200397,Tillyard Dr before Sadleir Pl,4154,POINT (149.0432740001903 -35.200396999362134),149.043274
-35.199291,Spalding St after Tillyard Dr,4155,POINT (149.04667700019266 -35.19929099936216),149.046677
-35.199371,Spalding St after Flierl Pl,4156,POINT (149.04690600019288 -35.19937099936215),149.046906
-35.201366,Spalding St after Schwartz Pl,4157,POINT (149.04965200019478 -35.20136599936189),149.049652
-35.201263,Spalding St before Schwarz Pl,4158,POINT (149.04953000019472 -35.20126299936191),149.04953
-35.203274,Spalding St after Jacob Pl,4159,POINT (149.05029300019527 -35.203273999361684),149.050293
-35.203426,Spalding St after Kingsford Smith Dr,4160,POINT (149.05029300019527 -35.20342599936167),149.050293
-35.206615,Alfred Hill Dr after Carandini St,4161,POINT (149.05210900019657 -35.2066149993613),149.052109
-35.206711,Alfred Hill Dr after Henslowe Pl,4162,POINT (149.0519710001965 -35.2067109993613),149.051971
-35.206657,Alfred Hill Dr after Bishop Pl,4163,POINT (149.05447400019827 -35.20665699936125),149.054474
-35.206764,Alfred Hill Dr underpass Mt Rogers PS,4164,POINT (149.05432100019814 -35.20676399936124),149.054321
-35.208412,Alfred Hill Dr after Les Gallienne St,4165,POINT (149.05729700020032 -35.20841199936102),149.057297
-35.208488,Alfred Hill Dr Mt Rogers Primary,4166,POINT (149.05693100020002 -35.20848799936103),149.056931
-35.206841,Alfred Hill Dr after Crossley Cl,4167,POINT (149.0588070002014 -35.20684099936114),149.058807
-35.206295,Alfred Hill Dr after Levy Place,4168,POINT (149.0590970002016 -35.20629499936119),149.059097
-35.205425,Alpen St before Clifford Cr,4169,POINT (149.0615390002034 -35.20542499936122),149.061539
-35.205471,Alpen St after 2nd Clifford Cr,4170,POINT (149.0613100002032 -35.205470999361225),149.06131
-35.214546,Moynihan St after Copland Dr,4171,POINT (149.0617830002036 -35.21454599936028),149.061783
-35.215012,Moynihan St after Fitzhardinge Cr,4172,POINT (149.06344600020483 -35.21501199936022),149.063446
-35.214855,Moynihan St after Ligertwood St,4173,POINT (149.0645900002057 -35.214854999360206),149.06459
-35.214924,Moynihan St 2nd after De Lissa St,4174,POINT (149.06567400020649 -35.214923999360174),149.065674
-35.214249,Moynihan St Miles Franklin Primary School,4175,POINT (149.06724500020766 -35.21424899936021),149.067245
-35.214264,Moynihan St after De Lissa St,4176,POINT (149.067688000208 -35.21426399936019),149.067688
-35.214359,Moynihan St after Macdowell St,4177,POINT (149.0700840002098 -35.21435899936012),149.070084
-35.21479,Moynihan St after William Webb Dr,4178,POINT (149.0705410002101 -35.214789999360065),149.070541
-35.216389,William Webb Dr after Callaghan St,4179,POINT (149.06994600020965 -35.21638899935993),149.069946
-35.216568,William Webb Dr before Callaghan St,4180,POINT (149.0695340002094 -35.216567999359924),149.069534
-35.219883,William Webb Dr before Ginninderra Dr,4181,POINT (149.06987000020965 -35.219882999359584),149.06987
-35.219975,William Webb Dr after Ginninderra Dr,4182,POINT (149.06980900020957 -35.21997499935957),149.069809
-35.24136,Haydon Dr after College St,4188,POINT (149.0900730002254 -35.24135999935693),149.090073
-35.228981,Southern Cross Dr after Ross Smith Cr,4189,POINT (149.04069500018866 -35.22898099935927),149.040695
-35.228657,Southern Cross Dr after Kingsford Smith Dr,4190,POINT (149.04055800018858 -35.22865699935932),149.040558
-35.225773,Kingsford Smith Dr after Southern Cross,4191,POINT (149.03633100018567 -35.225772999359705),149.036331
-35.226322,Kingsford Smith Dr before Southern Cross Dr,4192,POINT (149.03617900018557 -35.226321999359655),149.036179
-35.224266,Kingsford Smith Dr 2nd after Southern Cross,4193,POINT (149.03796400018675 -35.22426599935982),149.037964
